nPsoRun,n_iter,S,fgbest,optDes
472,2762,300,0.5360445225032018,[-0.9999999942527349 0.9999999980989572 0.9999999975123808; 0.00120287815830689 -0.006982696782774062 -0.9889911927359567; -0.9999999936103544 0.9999999999891935 -0.9999999999487856; 0.9999999999258945 -0.9999999999489932 0.9999999804448764; 0.005175010596876082 0.9887368828338275 0.007921837618414125; 0.9915011104761839 -0.008870108782875617 0.007787977116852525; -0.9894213687065224 -0.0052501201038187536 0.0030806989223544747; 0.9999999992497263 -0.9999999978581273 -0.9999999993120913; 0.007269443871377765 -0.009515977913236839 0.9919214610732936; 0.9999999984631138 0.9999999595173948 -0.9999999987102659; -0.9999999328652633 -0.9999999999989644 0.9999999996792226; 0.9999999815978736 0.9999999391146172 0.999999999091717; 0.0035975996113064143 -0.9921436290720862 0.0060793261798406575; -0.9999999666159662 -0.9999999996043194 -0.9999999986674608]
473,3410,300,0.5362300624520424,[-0.9999997180515996 -0.9999999528175907 0.9999999618100329; -0.9865211742024526 0.005200723456016684 -0.008211504230677937; -1.0 0.999999996482658 -1.0; 0.9999999999999224 -0.9913929497019444 -0.9999998732030511; -0.9999999571196392 -0.9999998465155677 -0.9999995398511574; 0.004475327154984435 0.005102295040072169 0.9865010245080518; 0.006748258037443239 0.9943586324041483 -0.006047759969755258; 0.0032477549209343204 0.010342676760236084 -0.9945980826836205; -1.0 0.99999891893896 0.9999999550041134; 0.9999999908446671 0.9999999895198843 0.9999999068814631; 0.9946072261370292 0.013341712310991825 -0.0018405914526955515; 0.9999999758708333 -0.999999998863297 0.9999996282458067; 1.0 0.9999999309055093 -0.9999999937334787; 0.006906399125049752 -0.9868947416275856 -0.00528559483827073]
474,3254,300,0.5874875043261701,[0.9999999989771086 -0.119512292427395 1.0; -0.9999999999395458 -0.8618710455929397 0.8701304636214217; -0.999999459882099 1.0 0.9999999998915736; -1.0 0.9999998506861294 -0.9999999999977843; 0.3264354178653248 -0.9999999963278772 0.9999999999984323; 0.09797882463788035 -0.04858441140927441 0.07668355724412629; -0.9999999795170851 -0.9999999956352851 -1.0; 1.0 0.9999999931943648 0.9561052940088162; 0.999999999861268 -1.0 0.12717747709376248; 0.9999987621933112 0.9999999750504949 -0.9999999889918542; -0.9999999999400073 0.26360383427114065 -0.2317453084254029; 0.013202568133344073 -0.16214751758789708 -0.9778066926487534; 0.04727598864967849 0.996505946094532 0.1231116376747017; 0.9999999999973255 -0.936264413429449 -0.9999999717649164]
475,5267,300,0.5898509835889993,[-0.07350848444966812 -0.9999999999999819 -0.9999999985323335; 0.8315725665827198 -0.9998613419715271 0.9999999990375132; -0.9999999999974633 -0.6664171308142761 -0.700824152138883; -0.05730294153559781 0.008919329161919537 -0.060560815476253374; -0.9999999997576583 -0.9892206851389266 0.8614568481420825; 0.9917148155905269 -0.9999999999581571 -0.2871357806120996; -0.20862010712350926 0.021010445503533145 0.9685591213608473; -0.9999999996346683 0.9579291853368316 -0.9996936426582245; 0.9999155651052073 0.19356405964767612 0.23609995014425364; 0.9999999837218669 0.9999999813577256 0.9999999994050812; 0.9075978185219086 0.9999999995870533 -0.9852205671441343; -0.125325073917516 0.9999996106824325 -0.0040269755816285694; 0.9999999998344388 -0.3417218331680403 -0.9999612320260104; -0.9999999999969593 0.9999999999431948 0.9890376026580624]
476,2637,300,0.6083961572541574,[0.1260333322750145 0.055241600761033564 -0.18646665652600228; 0.9999996793521896 -0.9999999778144083 0.5759531939743379; -0.9999857098815561 0.9999988031380809 -0.9999984814357252; -0.9999998734630188 -0.999823504213037 0.29422677306164996; 0.9999995904221457 -0.5359894006329233 -1.0; 1.0 1.0 0.9219947343370812; -0.37589171946154176 -0.9997651121015275 0.999999999015223; 0.7903191499298713 0.9999995385200257 -0.921142547484954; 0.5165375587017871 -0.017008945960611754 0.9858644537257022; -0.775127302866399 -0.8625584111345703 -0.9999998678267393; -0.2741358043115525 0.8155907110463543 0.46570465851986415; -1.0 0.9999996285176618 0.9999994662854753; 0.17097931274102737 -0.9999997129670256 -0.304296517331737; -0.9897912225902721 0.07727752961267015 -0.16814813122101174]
477,2596,300,0.5888115014698475,[1.0 -0.12278856353700308 0.021933668737703953; -0.35839867345028115 0.9999999875090456 0.16457719253530534; 1.0 0.9999999924717915 -0.15762996745912491; 0.5992998222324378 0.6211170198507908 -1.0; 0.9999999444562455 -0.8532146014084456 -0.9999999843911389; -1.0 -0.7535034894415691 -0.6733006948455604; -0.999999984666027 0.4561431875807873 0.9068255052386358; -0.9990336434689053 -0.9999999984682729 0.9999993120053617; -0.9999360166989038 0.7875077349757253 -1.0; 0.9999999428769601 -0.9999999464062226 0.8988152218489298; 0.24400979310959625 0.017664918512661245 0.9999999822809684; -0.008111654609133722 -0.9999999994752017 -0.4753548197319665; 0.9740922750710452 0.9999999992230689 0.9999999850914791; -0.07396314923014163 -0.03496978964764314 -0.02627056063787631]
478,2080,300,0.5888958580755927,[-0.9999868255230048 -0.9998684486434812 0.9999810554774085; 0.9999989376673033 0.8855065920493367 -0.9486142052095116; -0.9999553771818139 0.09104595275769853 -0.9999987464272477; -0.4255999650534978 0.9999961529099101 -1.0; -0.052293479505874034 0.10430964001450366 -0.09400715627645671; 0.05779588098956959 -0.9999999997266088 -0.17268407269938701; -0.06196419911018834 0.08354640844327933 0.9314596849119193; -0.9999947834689237 0.999908423308095 -0.07507881391212715; 0.9999800244070849 -0.9999967933209651 -1.0; 1.0 -1.0 0.9999896417533995; -0.99999240041741 -0.9999815003303919 -0.8376425118499081; 0.9999836513900583 0.9999992580338583 0.9999993346847418; -0.8865595997690802 0.999928725149236 0.9999060077227997; 0.999999828384964 -0.16739842640830052 0.26027218677745423]
479,6419,300,0.5923915458998129,[-0.9999999987444208 0.9999999998910994 -0.9890163386913416; 0.999999995499186 -1.0 0.3717591327741723; -0.11056212851686133 -0.08503364762849534 -0.13690302207139768; -0.9999999996280464 -0.9999999999991717 0.9422081920291261; -0.9999999999485661 0.7672760821489233 1.0; -0.120235002653632 0.9574805800183187 0.2995027141806267; -0.9916505342023679 -0.999999996126955 -1.0; -0.6626970304480079 -0.07675726633939027 -0.1447718267358843; 0.22616618700444388 0.9999999987229723 -0.9999999998465806; 0.999999995460676 0.999999990729608 -0.20406326583735648; 0.9999999987713919 0.06364036992449965 -0.9999999835775428; 0.7956113589551665 -0.999999987376504 -0.9976521768465549; 1.0 0.6850307339493227 1.0; 0.2310354737886077 -0.6092870114513175 0.9812060980574974]
480,8674,300,0.5995841384163677,[0.9999257448156736 -0.963341209268971 0.9999999995948817; -0.3561875097870892 -0.8506046878419408 0.24873454623661242; 0.999999999663894 -0.05882056403560522 -0.9999999999967578; 0.9999060939444474 0.9999999999986947 0.9998533668045925; 0.9999999999999998 -0.9999999999858175 -0.2848779571391997; 0.055012918885491584 -0.9999999999549287 -0.9999999999998391; -0.9878291614830219 0.9824595166883954 -0.7604883810011365; -0.9999999999874013 -0.952182001144697 0.9999999978347679; 0.6756706715160608 0.99999999993528 -0.9999998640610221; 0.8153180807064184 0.4069925253680418 0.23327875812690968; -0.025826888413965195 0.044154155489762995 0.99917914943799; -0.9977313345770785 0.9996685335928787 0.9999999999524999; -0.9999999999915538 -0.6627059884960866 -0.9409599364733077; -0.1013002781140287 0.09589269890825239 0.04609047537457039]
481,2705,300,0.5616990284547881,[0.9999981749280118 0.9999963274463873 0.9999984680423291; -0.9999980120293358 1.0 -0.9999961380629505; 0.9999993147703484 0.9999967519479918 -1.0; 0.04168066075520325 0.055981206565838916 -1.0; 0.9408337623859016 -0.9999991400624739 -0.9239707147229915; 0.02066248073682051 1.0 0.0414224081829875; -1.0 0.13308450048191853 -0.09469224556543353; -0.053101301683098324 0.004587018778380736 0.9999900770009756; -0.9769730413122318 -0.9999998091005223 0.801489468397471; -0.9552640167158132 -0.9999999899687408 -0.9982874216618375; 0.0077631940837266785 0.7792774103335794 0.020827306216539762; 0.9999995814994214 0.0948800280374853 0.0200886636725972; -0.9999999959850914 0.9999998835237954 0.9999976434150037; 0.8398904742232423 -0.9999993245741683 0.8352517959617926]
482,3896,300,0.5888390473134741,[0.22901609681145768 0.08946061368096565 0.029973262246933974; 0.9999999821021872 -0.5583009712922504 0.8874480557409974; -0.14803899502956236 0.07241323980119416 0.9880300079381187; 0.9999999999352919 0.999999953080567 -0.7747210435032312; -0.9999999923257791 0.13544630362454335 0.20412909311444938; -0.9999999981147532 0.9999999963071845 0.9999999840596576; -0.15791263555693258 0.9999999999999999 -0.1737725131027465; -0.38021581875684146 -0.9999999932676584 0.9999999999414673; -0.9999999999892248 -0.9948982175320153 -0.15613869409284348; 0.9502304880096056 0.999999549460876 0.9999999994259494; -0.9999991941963299 0.9164145354494746 -0.9999999890526331; 0.5669857489675629 -0.9999991174549329 -0.27242070119810935; -0.512412870664684 -0.4402992551704769 -0.9999999992563445; 0.9840123638438141 -0.4626488305833077 -0.9999999992233649]
483,2133,300,0.5610511324854524,[-0.07011488734544537 0.10676621612089929 0.9999941973125603; -0.9999994972211813 -0.9999997332682612 0.9999910722164796; -1.0 0.9999985932626202 -0.9999999999479815; 0.999999968918826 0.8445293816335905 -0.9209374645054202; -0.09626341940980863 -0.9999994519022599 0.1419987382972355; -0.9999533505764998 -0.014227282470541867 -0.03937918013864437; -0.9999987044374338 0.999989279016988 0.9999998129872505; -0.9999847339367616 -0.9999999478776642 -0.9999985943886084; -0.7918406526628681 0.00206317467112797 0.0022996458260763036; 0.9999998612232579 -0.8946878333460295 0.9988978563916261; 0.9999999836346601 -0.9754468377496364 -0.8153168820131771; 0.9999999989022107 1.0 0.8857532700028551; -0.09048026617728756 0.9999801627763053 -0.09389280946166229; -0.029425133324284584 -0.10213786075715263 -0.9999988352675386]
484,6324,300,0.5738410427108065,[-0.005357322836968532 0.9999999973856236 -0.7180482324919443; -0.9999971945591917 -0.9999999999977005 0.14525281414883304; -0.6431476995460021 -0.8679686529103727 -0.9999999999879228; 0.08068935771850552 -0.0733860567779694 -0.05129506014798392; 0.09476987920330526 -0.08030823693898977 -0.06104111581300712; 0.07627216078000963 0.6789046976457359 0.9999999999999647; -0.9999999206631262 -0.15254957731315996 0.9999999813142062; 0.06955524419406059 -0.9999999964275854 0.9999999598663994; 0.9999999949999371 0.4345961162134703 -0.9995533677769479; 0.9999985426727499 -0.9999999999521636 -0.9999952080575053; 0.9999998767528008 0.9999999712365469 0.8011074254779604; -0.9999999999979943 0.999999750970822 0.25054148488006694; -1.0 0.4207135223985869 -1.0; 0.9999999958338136 -0.6096382884660593 0.6200621278075164]
485,8312,300,0.5780044489738209,[-0.20421838258297378 -0.9999999996369003 -0.9999999999958586; 0.9999999999805449 -1.0 -0.32207913962509505; -0.025140952198371078 -0.9996452003472417 0.8001217926912635; -0.7565720469907625 1.0 -0.9999999999468421; 0.7717187972524591 -0.0525838620461249 -0.9998557638450123; -0.8038205685015345 0.9999999999909228 0.5939847746080373; 0.0609165727970508 0.15908442510992876 0.09907502762440229; -0.9741658579743812 0.07520061178703681 -0.6548618073846109; -0.9999999999961453 -0.25610753290070515 0.9999999999857676; -1.0 -0.9999999997766996 -0.07426248985694511; 0.06669030670063636 0.15387172554660075 0.10242798732514233; 0.9999999966521721 1.0 -0.6018547017381984; 0.9999999999784771 -0.5843731695475525 1.0; 0.8359877143704485 1.0 1.0]
486,4212,300,0.5757952449605536,[0.9658120764240379 0.9999999325187364 -0.9999999998259942; -0.32668663245304486 -0.07219532203362554 0.9999999975665443; -0.9999999993411183 -0.9999999994970802 -0.9999999995920188; 0.23901209596964132 0.999999976142934 0.49580789427260513; 0.15688644158237194 0.04170924788797738 -0.017330927724601555; 0.22960823232132632 -0.999999999427023 -0.10979807414846218; 0.9999999993243279 -0.9999972323119963 0.9999999997483785; -0.9999999980227926 0.15481475255623478 -0.007608560563872342; -0.9932849658650627 0.9999999995542859 -0.8835273584744637; 0.9999999985433328 -0.5354958529260133 -0.9030393078023844; -1.0 -0.9999999998855542 0.6349601844979225; -0.9999999279701168 0.9999999999953362 0.9999999994733672; -0.24168110669993523 -0.26198262571527225 -0.9999999899519413; 0.9999999784877467 0.5104815038858088 0.7009731875551181]
487,2799,300,0.5403999380085319,[0.9999999999862802 1.0 0.9999999997344093; 0.02841599815677016 0.9999999063114184 0.017869619208089688; -1.0 -0.7673351017692924 -1.0; -1.0 0.8158423033261085 1.0; -0.01519656165851079 -0.9996787081794362 -0.020216115746037277; -0.9814751903239256 0.016958158308360855 0.000716701611314995; 0.0018065851996572236 -0.002147078867078169 0.9273123736372917; 0.00039237348148087254 0.020574070671807818 -0.9999696403841108; -0.999999994582548 -0.9999999987560961 0.999999726088166; 0.9374375999687715 -0.0023142687683283827 -0.0007598068127929298; 0.9999782991172804 -1.0 -0.9999999703557914; 0.9999999855422191 0.7936800516647754 -0.9999999936315435; 1.0 -0.8634691845988698 0.9999999964250432; -0.9998469621890794 0.9999999980291876 -0.9994964434598076]
488,8496,300,0.5902600038672454,[-0.09362999278684887 0.9999999999994577 -0.26504475808374817; -0.999999999999999 -0.9999999999995007 -0.9999999999999952; -0.9999999999985 0.999999999999992 -0.9999999999992808; -0.07668171318341511 -0.20164601656098705 0.08331024702017226; 0.9999999999989404 -0.9999999999999994 -0.04513235620352425; 0.9999999999997257 0.999999999999527 -0.9999999999999966; -0.9768169492015484 -0.029038244643729668 -0.049995667991461754; 0.6299528338488709 -0.7925457443689032 0.9999999999999845; -0.9999999999998431 0.7578619933562525 0.9999999999999458; -0.9232025932403034 -0.9999999999997421 0.8797534313626159; 0.5766807004392571 -0.9328894310929501 -0.999999999999997; 0.999999999999855 0.5306536660651386 0.6177557061561362; 0.2041358885826599 0.11674788362426414 -0.9999999999994531; 0.11263151659445493 0.9999999999995273 0.916436960147136]
489,3709,300,0.6170872260936586,[-0.9967029472433138 -0.8662553923768624 0.9999837775512816; 0.15457191177555563 -0.9993339599032746 -0.999999999004951; 0.960729277339213 -0.018638734787621285 0.9999999542716602; 0.9998373691711768 -1.0 0.5082270241382537; -0.4919167865958044 0.2682593346276676 -0.9999999416938534; 0.07215978412817457 0.3077419527146895 -0.008640449535484691; 0.9999999860031499 -0.30080819375336393 -0.6281682206499662; -0.9137080727165192 0.9999999233443428 -0.4238461547236128; -0.9998708383305731 -0.06952157450938021 0.1379760703194071; -0.9999670909243907 0.9838242796755582 0.9999989913810163; -1.0 -0.9999999324234133 -0.7132388565581351; 0.9610072463107501 1.0 -0.9841772032228677; -0.07214400020007332 -0.5463461747051108 0.41296903411924046; 0.6683281076001332 1.0 0.7024610806447796]
490,2144,300,0.5361109230572967,[0.9934149402898972 -0.009168377340555315 0.011372874086898011; -0.999999999979942 1.0 -0.9999999997205072; 0.005591563791004929 -0.010478822978925044 0.9952761665054379; 1.0 -0.9999999907386845 -0.9997227443983323; 0.0027581493435489515 -0.0059802637416596135 -0.9888300752751668; 0.0009157426720542181 -0.994895424379752 0.007173311817925272; -0.9999999865730684 -1.0 -0.9999999908456159; -0.9974872458640587 -0.9999999828902428 0.9999961896710574; 0.9999991746472561 0.9999999937619793 -0.999999968064902; -0.9999999789098982 0.9999997393198699 0.9999999999045527; 0.9999996478462171 -0.9999999407555373 0.9999999999999999; 0.0016997514372642806 0.9891983149270969 0.009051136119184996; 1.0 0.9999851601979018 0.9999996595337001; -0.9908473627594401 -0.008086615638398707 0.011513916813975693]
491,6400,300,0.572940291407759,[-0.6762949190131343 -0.9999999999826134 0.9999999999988023; -0.7393408556885848 -0.06510585429111938 -0.9999999999998862; -0.13785268953514812 0.999999999999998 0.9189282460400795; -0.999999999988774 -0.9999999999872715 -0.1908127261990741; 0.06281011543406105 0.01011806492744758 0.03565872583271231; 0.9999999999996957 -0.01765788207059622 -0.9999999999987278; 0.9999999999900441 -0.999999999986918 -0.07624365379900533; -0.9999999999854773 0.9999999999999504 -0.7627420292160991; 0.818458674980512 -0.5619965776707645 1.0; -0.9999999999998518 0.3493477857190967 0.7519897876141935; 0.07701230296759526 0.025771564104348135 0.03834676022149764; 0.999999999998434 0.9999999999999784 0.9305386572063907; 0.5371760670116575 0.9999999999994426 -0.728297715812587; 0.19787802883212588 -0.999999999999629 -0.9999999999987459]
