nPsoRun,n_iter,S,fgbest,optDes
392,4074,300,0.5149624407739237,[-0.9999999996947276 -0.5826679323528509 -0.9999999998413603; 0.11753713227015654 0.10599012065632087 -0.3356775055367086; -0.6639310039092728 0.9999999999968848 0.20323762535604334; 0.09118095789897794 0.07161986671770443 -0.23093660708184316; -0.14041769690417683 -0.9999999999192473 -0.6452856070209305; 0.9999999999933603 -0.7868198500614881 -0.9999999999999466; -0.9534484868824221 0.9999999995833361 -0.9999999998503704; 0.8091437388448711 0.14142237815633188 0.9999999997315521; 0.9999999999999905 -0.999999999916823 0.21022907806611965; 0.16352890855889524 -0.8734684089116471 0.9999999999151233; -0.5789573484716033 0.9805144421208263 0.9999999999665634; 0.9405310711361052 0.9920423163384804 -0.9999999999913414; -0.9999999999874655 0.0671470346909992 0.30250077482494125; -0.9999999999982591 -0.999999999965375 0.8367973825636936; 0.9999999999548432 0.9999999999586525 0.3643183795570019]
393,1349,300,0.4802803034147524,[0.9999979492288948 -0.04130459386671691 0.09693262998390594; -0.982012548431082 0.9940444337817742 0.9999262307104634; 0.03335636447292488 -0.05185228357930128 -0.999977907535234; 0.9834627798746912 0.9950083911649888 0.9999910769777857; -0.999992466576871 -0.9999930572597244 -0.991176709413965; 0.925462875406054 -0.9999841862482953 0.9999999850146419; 0.008083355075140354 0.06399920207008349 -0.9999937891653653; -0.018789702731162792 0.9999840500159386 0.05588920874024944; -0.004777612575868243 -0.01968027444411009 0.573117208517346; -0.9999826394909996 0.045565818332891694 0.052303980056911725; -0.019248642381620655 -0.9999998571598832 0.006011612226236846; 0.9999050830746296 -0.9999516605983417 -0.9551404236736045; -0.9999604057367991 0.9999793592773595 -0.9696312463759019; 0.9999922678672013 0.9997953533879227 -0.9434596160112576; -0.9999042512595625 -0.9955718143086973 0.9999940465982781]
394,3419,300,0.5047402835854604,[0.9999993137294723 0.9999835944265894 -0.9999999998855467; -0.04943280750452919 -0.7308013952746645 0.9999975618765587; -0.9999987270467646 0.9999832575963987 0.3482898323033663; 0.9999999584245604 -0.594504345517265 -1.0; -0.05338059245722922 0.07146946922168422 -0.09807681814643775; 0.9935116861535177 0.4191374408019187 -0.15220614924117692; 0.16872114596243623 -0.9999999856640078 -0.5832003356526497; 0.9999997783561111 0.4678883210818156 0.9999998632833612; -0.9999953256482468 0.023131341359455354 0.9999959201096194; -0.0530816585761962 0.07595094590639652 -0.10186097418189595; -0.6802584519493391 0.9641648322651135 -0.999999759658448; 0.14792926819193736 0.9999995809884205 0.9999999248687336; -1.0 -0.5455712733296818 -0.9999996081519098; -0.9999691586513282 -1.0 0.16263950639042046; 0.9999940146467218 -0.9999938218382926 0.6783545321839737]
395,1307,300,0.4957008837450413,[0.002090626073561529 0.9996577749172574 -0.9995060090275142; 0.7567607737900519 -0.130659539656264 -0.42883675913132296; 0.999992456922123 -0.8579242206462279 -0.9999999232619733; -0.9996480812098756 0.999999999827417 -0.09283858507728666; 0.9999556030557248 -0.999997364938781 0.6942393707264259; -0.007269045219720953 0.008633334740650771 0.051088395129820316; 1.0 0.46039001597457385 0.9999921313193572; 0.00605585469017142 0.013595747605022145 0.03407219796612895; -0.9999994481677154 -0.04008906637068485 0.9999995124203983; -0.9997104274674572 -0.9999559972936356 0.10634531537757888; -0.3346270675429053 1.0 0.9999979535148869; -0.21963254689239856 -0.9206883531182264 0.9999940773875895; 0.9999999895605503 0.999991383398822 -0.31252041942009795; -0.9999999817389801 0.1560049644431967 -0.9998982627474722; -0.3531322729586331 -0.9999628866390737 -0.9995064322991934]
396,3401,300,0.44751303266955617,[0.9999933225278682 0.9999956362664422 -0.999892047656858; -0.9998602128270815 -0.9999848102692794 -0.999957306715902; -0.9999864807770528 0.999999347546917 -0.9999999283291756; 0.00243908271313284 -0.0017077857736276585 0.01483726876257276; -0.017216171285631705 0.9999996286259644 0.015424655416174911; -0.9999701928751243 0.011700249160497254 -0.016868719730043367; -0.022293921175644892 -0.9999983158497237 0.04549660779919861; 0.9999999998275676 -0.9999999727956088 0.9999976718807863; 0.9999991007612407 0.007196088766861227 -0.03964519075742446; -0.9999717923646707 0.9999999946148425 0.9999959873947832; 0.9999705954940096 0.9999693289141222 0.9999655750717229; 0.9999995601230893 -0.9999963296655721 -0.9999995932012311; 0.03108321911592509 0.005908099518231971 0.9999831781587926; -0.9999999183389745 -0.9999980946126792 1.0; 0.00761645438024224 -0.023777900563411117 -0.9999286546293933]
397,6198,300,0.447532006741069,[-0.9999939529841549 -1.0 -1.0; -0.031703449343360654 -0.9999993812667208 0.020260292796680113; 0.9999999302840079 1.0 0.9999985690929516; 0.9999969996460427 -0.9999997699323088 -1.0; -0.9999976320038584 0.029967238069076346 -0.02356530659396661; 0.028240126281320537 -0.029401687355460112 0.9999999494448218; -0.02645401932981194 0.9999999673743714 0.023728537432533964; 1.0 0.9999999999236732 -0.999999864614244; 1.0 0.025468629205987126 -0.02031910736725975; -1.0 1.0 0.9999997073877589; -0.9999984095807062 -0.9999999329353189 0.9999999418094783; 0.9999949584654436 -1.0 1.0; 0.002984699840692525 -0.001944706477947609 -0.00020891750264297553; -0.9999998876622567 0.9999998478235611 -0.9999999948113988; 0.030988272758867525 -0.026387909007395384 -0.9999999016916113]
398,987,300,0.4474481790393911,[-0.03928026873491901 -0.9999990760370603 -0.005333918798338626; 0.9999976337886655 -0.9999808589735879 0.9999750319621676; 0.9999845976013525 -0.01329234557925599 -0.0020146175985616055; -0.9999951024252643 0.9999914515256626 -0.9999894511116532; 0.9999997135913374 0.9999953746598181 0.999983483845067; -0.9999623828745396 0.9999852864326715 0.9999979325610462; -0.008138167888864508 -0.007451220578835775 -0.00608760900230262; 0.028571977718271656 -0.004314279929122494 0.9999810955821492; -0.9999960506336272 0.03357361006042739 0.024241561119690728; 0.9999733438504673 -0.9999984557886907 -0.9999829216728308; 0.0021947753663595763 -0.017260246815669938 -1.0; 0.006946185594767499 0.9999975803519296 -0.018317743085036843; -0.9999950146092921 -0.9999980238214423 -0.9999778051708469; -0.9999995230049485 -1.0 0.9999785634999455; 0.999999794758918 0.9999904574055442 -0.9999888614321929]
399,1701,300,0.5149014236952271,[0.9999969877609977 0.2739993626309803 -0.4436172849178161; -0.21947732349608 -1.0 0.999977797111313; 0.9999936187431198 1.0 0.9944974095390507; -1.0 0.9999978295083476 -0.2259372018969981; -1.0 -0.6514570184229128 0.41317379143535704; -0.06090124372378072 -0.24862954013512373 -0.5121225632371338; 0.9541746680183597 -0.9999898671176909 -0.9999563132445414; 0.9999986587259957 -0.9998173378069773 0.440748782297801; -0.9999553436644081 0.6240395394060261 -1.0; 0.6121770288489167 0.99999007684256 -0.9999956012843115; -1.0 0.7945182191287623 0.9999953664898794; 0.10702001026101526 1.0 0.03682212920426572; -0.9996406083963923 -0.9999529580034333 -0.9999997483187058; 0.3645657361117739 0.04641944889247496 1.0; -0.05309511348874281 -0.13803594362901653 -0.04960662192940124]
400,2053,300,0.44729512599956894,[-0.9999998337359817 0.9999999821162836 -0.9999999940921364; 0.002864402449634156 -0.002766517929464367 0.005602168771504598; 0.9999999903473801 0.9999999948416713 -0.9999999959188676; -0.9999999986736295 -0.9999998520444052 0.9999999999879474; 0.016551271589423225 -0.0018026263057582196 0.999999979028522; 0.9999999969987725 1.0 0.9999999969767026; 0.0016543420544969467 0.005456895617860033 -0.9999999999991657; 0.9999999957443806 -0.9999999878480873 0.999999999983474; -0.016293788465219197 -0.9999999999383098 -0.008405122449524552; -0.9999999810347678 0.9999999999445509 0.9999999984379627; -0.9999999987254256 -0.9999999886438163 -0.9999999938859818; -0.9999999900996118 0.005617326438516087 0.013043518422847473; 0.9999999290819807 -0.999999999999723 -0.9999999905663678; 0.9999999974276953 -0.009664229202141416 -0.002046714713874058; -0.0012767570946039517 0.9999999843173546 -0.0009998326989922085]
401,4619,300,0.499266082122058,[0.007694071534197292 0.07877515005242604 0.05174042473986627; 0.9999999864066108 -0.28204959249026484 0.999999659538971; 0.10371183191933026 0.9999999958170369 -0.9999999520490933; 0.9999996497065171 -0.9999999998991123 -0.2491402187443325; -0.9999999999980584 -0.49508139149343966 0.9999999407745462; 0.6442847348040024 0.9999999859695994 0.9999999996222912; -0.9999985644785049 -0.9999999988406261 -0.3359159924660775; 0.9999999998986845 0.9999997010288832 -0.25774547320743657; 0.9999999999094209 -0.20898585084046556 -0.9999998872382494; 0.19832890013598647 -0.9999999996095568 0.7805486230333034; -0.9999999547032195 0.8121836626704828 -0.9999999633470369; 0.008567751501394933 0.08249262703516516 0.06472028549802734; -0.8871567342875137 0.3921909523904125 0.11989352228812676; -0.19681865279904037 -0.7744726523399915 -0.9999999001117628; -0.9999993059153275 0.9999995315286383 0.9987958277273233]
402,2269,300,0.517576073277593,[-0.33833130253667604 0.999998570016951 0.9709488305172829; -0.9999999527914584 0.9999999983729234 -0.5554058484767399; -0.999998638364188 -0.9340862476230968 -0.9999952133577482; -0.9928152648575626 -0.9999988710154575 0.9999998839947679; -0.23664320054671262 0.551549102063806 -0.9999998611848921; 0.8161724567565856 -0.8559705234275434 0.999999226608189; 0.1731066595926959 -0.09814021153341987 0.4304444451221649; 0.9999906727871004 0.8980955722943237 0.9998630787185586; 0.9999890435090798 -0.9999999107011142 -0.16205466659606707; -0.9999998499997068 0.3873744776121369 0.9999989106652277; 0.9999094604516494 -0.14768786878270018 -0.9999993460910366; -0.25341250820484457 -0.9999974194300304 -0.348966103400106; -0.9999999331623557 -0.020409225644114688 -0.05654741076065325; 0.9999992025706663 0.9999999953151888 -0.5917855586280655; 0.13787300669693578 0.11869832305893592 0.04626364297969891]
403,2956,300,0.5009607881265007,[-0.9445678702789188 -0.6488183930220931 0.18405159550975622; -0.9691694797986614 0.9999999996978259 -0.25297259855737075; 0.02921670938496653 0.01340864452665851 -0.014770897938009241; 0.821414486532547 0.08645730947418612 0.9999999999283379; 0.9999999999565862 0.9979518504563986 0.15214723576250774; -0.9999999999920147 -0.9999999992095455 -0.9999999999670252; -1.0 0.5072364396174043 0.9999999998100918; 0.999999999977487 -0.9999999999928996 0.7193108753406658; 0.034002849019798546 0.005532083324376491 -0.007927459031959069; -0.7240301377152955 0.3447915793765269 -0.9999999999836997; -0.3828575959919168 -0.9999999999928844 0.9999999999604271; 0.6463687365573234 0.9999999976622886 -0.9999999999724123; 0.03586610672723307 0.9999999999037477 0.9999999973992959; 0.2975197492088777 -0.9999999990090402 -0.706332075461187; 0.9999999999389588 -0.3301661659129619 -1.0]
404,4347,300,0.47990994647622975,[-0.017040447174934387 0.004606873513569961 -0.9999999999927544; 0.9622034695963491 -0.9999999999977854 0.999999999999387; -0.9999999999872036 -0.9230488923883252 -0.9681837598511303; 0.999991701345274 0.999999999993653 -0.9999999999936284; -0.9999999999979374 0.9922714216645093 0.999998422680021; -0.0199517194458972 0.01940529876871145 0.9999999999975345; 0.9988514902150981 0.9999999999948759 0.9999999999962569; -0.1064475217723658 -0.999999999999544 0.002149753800924874; -0.9999999999992824 -0.9294837318092812 0.9886709838757035; -0.5586582519454447 0.061991703097006946 -0.007399591293233818; 0.9999999999971938 -0.0031874972414105028 0.004640573752375782; 0.9595412000018908 -0.9999999999995509 -0.9999999999992489; -0.03320775615847912 0.9999999999975135 0.009766879550031058; -0.9999999999999991 0.9827798455603185 -0.9972928687145273; 0.9999999999868521 -0.03476115591267165 -0.009867616719544794]
405,2050,300,0.44745765326200854,[0.9999994132474288 0.018659759379458064 0.0022007317838143416; 0.9999989309732111 0.9999936671855901 -0.9999977259956166; -0.9999953689365988 0.025861205807321985 -0.03449128131739659; -1.0 0.9999999965731525 -0.99999936592866; -6.844185386640169e-5 1.0 0.014129379835406094; 0.0025457237923879822 0.001005275237558864 0.0031474193555764596; 0.9999962468565203 0.9999999799701339 0.9999896479131963; -1.0 -0.9999993938498051 0.9999988629633936; -0.010347460762977457 -0.9999998730528395 0.022277219869304764; 0.9999995057170495 -0.9999970304490053 -0.9999941265811046; -0.9999999292262884 -1.0 -0.9999991607357156; 0.024377745729854915 -0.026274759285623735 -0.999999951398938; -0.9999963813118817 0.9999999724269731 0.999998760420133; 0.999999435569184 -0.9999988946318914 0.9999992385057832; -0.011812062432158488 -0.017324327943021484 0.9999998193776054]
406,4774,300,0.47992355053905256,[-0.9999999674832906 -0.03656513880896573 0.044856674609328934; 0.9999999566873434 -1.0 -0.9999999212278724; -0.999999996832751 0.9999999365411621 -0.9999999176928008; 0.999999990864364 0.9999999949535648 -0.9973250035423953; -0.9999987201257566 0.9455576276555515 0.9999999603310269; 0.020937458770216764 0.011219749618764546 -0.9999999098719213; -0.909644677267171 -0.9999996871506301 1.0; 0.010238653593605866 -0.9999999879482816 0.009824835724173867; 0.9878707000058135 -0.9380747955908059 1.0; -0.015984153998613568 -0.007461773787648113 -0.9999997317955401; 0.9097344458032804 0.9999513512511206 0.999999999843742; -0.008225091655920537 -0.008464266177746229 0.5708386435835249; -0.01923360853868569 0.9999995323223755 0.01698218603266324; 0.999999995437307 0.05472150507199339 0.0618140407935019; -0.9999999855812838 -1.0 -0.9999921732405557]
407,4123,300,0.48026179404542735,[0.9999999997669838 1.0 0.999994866448274; -1.0 -0.9984784902732591 0.999999996337592; -0.0022800495088737887 0.02607806503181368 0.9999999998094744; 0.0105941922777141 -0.9999999999401243 -0.06026670047815635; 1.0 -0.9202498454711421 -0.9999999998690599; -0.9999999985580511 -0.9161348344909286 -0.9999999997309057; 0.9999924684016314 0.9999999988990118 -0.9114344630011272; 0.0021338883184311938 0.13513420623201233 -0.9999999996436868; -0.9981938098069486 0.9999999998489386 -0.9118221333383345; 0.9999999999988101 -0.9999995684283381 0.9999999999189454; -0.9999999993696037 0.006626396112101214 0.013941316476075744; -0.9999999849253827 1.0 0.9999999986649322; -0.006009887646029866 -0.9999999363179274 -0.023984307878824235; 0.9999999999806718 -0.0001796718963299079 0.024084262905117188; 0.007534101400707061 0.567819600633112 0.07531087582073709]
408,3257,300,0.4473794855593432,[-1.0 -0.9999999999996573 -0.99999999998406; 0.9999999934285511 -0.999999999982475 -0.9999999999965906; -0.9999999999758477 0.9999999998308284 0.999999999629917; 0.9999999985119182 0.9999999997533735 -1.0; -0.9999999997926702 0.0044298753100985725 0.008482362657727888; 0.02772629944156013 -1.0 -0.013315644084900609; -0.028495097816268734 -0.009544769508914674 0.9999999999983163; 0.02465120502232522 0.999999999990116 -0.006570715242355246; -0.999999999948766 -0.9999999999647547 1.0; -0.9999999999702109 0.9999999999930859 -0.9999999985145142; 0.9999999979665688 0.006788461328616373 0.012527588394736187; 0.9999999992742052 0.9999999998911923 0.9999999999638479; -0.002109689411869359 -0.00443494053947792 0.007076424545583701; -0.024220729411767825 -0.003073738921305322 -0.9999999979298133; 0.999999998243011 -0.9999999869730677 1.0]
409,1958,300,0.5009832616591361,[-0.85543525783176 0.9460732191034402 1.0; -0.06596535770916573 -0.9999777451609315 -0.9996417992343875; 0.08081525548369956 0.06370992261808113 -0.9999932464806036; -0.9737336037800057 0.012213341726233012 0.03983791510019071; -0.02748575579339552 -0.9680863099462546 0.04641946525558757; 1.0 -0.9999994109335999 -0.9723518542090417; -0.9999178935903544 -0.9999708015220504 0.9999999681644917; -1.0 1.0 -0.9933863450671994; 0.9999987450522052 0.9999835181587873 0.9999833506114155; 0.9298003102333966 0.008196194786239959 0.027176390345549705; 0.06981847994687734 -0.009541736628809777 0.8967105960872118; -0.9999996750965731 -0.8022857818818543 -0.9854410238070259; 0.9999851885939445 1.0 -0.9999990108281442; 0.04997185982546619 0.8759678751738782 0.016267718799067046; 0.9948355497007965 -0.9782208480082125 0.999996871856247]
410,1322,300,0.5103905379196467,[-0.9999957786618919 0.6804270200244852 0.9999846078908667; 0.9999611535186166 0.16185849063519353 -0.9999832394800299; 0.035466619003528134 -0.05246779895875738 -0.10336533845666733; 0.9990619465215128 0.9998538968092489 -0.30888218659823075; -0.9999924114620712 -0.632457733264163 -0.17889163703882074; 0.048203594061211 0.9999737155584962 -0.9999238616914827; 0.9999928355430776 -0.999997844905269 0.9999876819139306; -0.9999999263216187 0.6720261047108926 -0.9997497450035575; 0.9999933142427242 0.9999142371999282 0.9999954273426833; -0.5284746869963857 -0.9999843003153418 -0.9999893307209459; -0.4488218514063642 0.9996749065602901 0.21463538564236875; 0.941172776085381 -0.9999876052377995 -0.7955333409502786; -0.6502996954115262 -0.9999979346298856 0.9998619537614108; 0.5304823047318865 -0.2088153283044943 0.17703686985235456; 0.07087743173108434 -0.0752955791709032 0.9999919484182491]
