nPsoRun,n_iter,S,fgbest,optDes
441,5457,300,-15.533404512225127,[0.9999963167050152 -0.9877602859621549 0.9999999986271689; 0.9822612000491874 -0.9999999985945499 -0.9999999796604132; 0.09261102347054227 -0.9999950214807548 0.9231207318242264; -0.9999999995672756 0.8229643634240431 -0.9999999625071726; 0.9847351296695053 -0.01812188540263112 0.38654867813333693; 0.9999997851082001 0.999999997967062 -0.925208515131821; -0.999999996162799 -0.9999763585217185 0.9195024561609424; 0.8016887422343942 0.14451350731899051 -0.9999999922320322; -0.9718896154999562 0.9987489286598402 0.9999999997174274; -0.6044201427591025 0.9999397663994487 -0.017017213923975014; 0.9999978042992836 0.9999999999702306 0.9999999919427377; -0.984293590544915 -0.9999999985214194 -0.9999994902314024]
442,10000,300,-15.658781841239165,[-0.9999999999999857 -0.7649906514160097 -0.9999999999999752; -0.10653142816417634 -0.9999999998778848 -0.4472718281328523; -0.9996606496528475 -0.21448859074097568 0.9986783368588413; -0.9999999999998821 -0.9999999999999994 0.8355503459800613; -0.8250129712269565 0.9574403434854597 -0.970939720878203; 0.903654161763378 0.9678073921096746 -0.9999999999996159; -1.0 0.9999999999993187 0.9343210493606804; 0.9999999999995084 -0.999999999988459 0.67366951223528; 0.36630782912589627 -0.9380836431573527 0.9999999999170873; 0.9886010788951641 -0.9237473311219513 -1.0; 0.8433085077500554 0.6689087561880983 0.43405480070003405; 0.8937407807338614 0.9935515735337795 0.9999999999999868]
443,7227,300,-15.632665851856055,[0.49624196260516573 -0.638567626576214 0.8073435534972078; 0.8023275725031448 0.9999999999999997 -0.9999999999999999; 0.9950232298273977 -0.12087729500911469 -0.8892645168756865; 0.9999999999999998 0.9832528184914714 0.37871467212478116; -0.9504372436237802 -0.9760433677465867 -0.8344904841452099; -1.0 0.8037000274239302 -0.9999999999999997; 0.9999999999999996 -0.9999999999999962 0.9628721526446212; -0.40423706246895513 0.999999999999999 0.00570702435615733; -0.9999999999999919 -0.9855682769789899 0.9232567945317808; 0.8697480278808751 -0.9999999999999997 -1.0; 0.7131130332474311 0.9999999999999999 1.0; -0.9999999999999994 0.8698104463491051 0.9840815576244812]
444,9622,300,-14.347398542217936,[-0.47178146000244053 0.09870388833121087 -0.5227500401694388; -0.9999998735113076 0.9999995596959704 0.9442665009003025; 0.9999999998565346 0.9622543643781618 -0.3519956989380407; 1.0 0.9334624269047521 0.9999999979981951; -0.9999999997428857 0.989469885654271 -0.9999999984974357; -0.8885953124786762 -0.9999989100539182 -0.999999999999767; -0.9999997814981527 0.1553514712636503 0.9999999998790575; 0.8649893994082131 0.9762105213957605 -0.999999998541404; 0.9999999882914304 -1.0 -0.8673604495715188; 0.99999975515738 -0.9999999764647436 0.8361580747201866; 0.23552939070841294 0.902004186016699 0.9767862056957943; -0.9392702980196899 -0.9999994371515323 0.8352597551930564]
445,10000,300,-14.072975627698883,[0.945832732696079 -0.999999994286117 -0.9752208937444379; -0.6422964279056664 0.11333489253353815 0.9999999999998617; -0.9333169235620709 0.856715926946555 -0.9999999987142731; -0.9627263965962743 -0.7679158486330692 -0.9999999998497839; 0.34042736578139965 -0.6413546373148369 -0.1674982713722585; 0.9999999986367608 -0.9999999999653667 0.999999997537593; 0.9999999999933811 0.5544390396564092 0.9524706932013486; 0.7043078953400389 0.9999999961233511 -0.2368271509054276; -0.9999999979967711 0.9999999998714741 0.41018884398900424; 0.9999993469194883 0.20031304038340858 -0.9222392433229915; -0.9999999998871018 -0.663880462691875 0.2787592452253524; -0.8618065334404612 -0.9999999999621308 0.8945202371227176]
446,7462,300,-14.834155213568677,[0.9999999999999994 0.9999999999999997 -0.994343420157126; 1.0 -0.9449346117092098 0.8135772641433713; -0.21254275117316146 0.4848713624854669 -0.6910918262217108; 0.9999999999999993 -0.8052854837736887 -0.9999999999999996; -0.9999999999999994 0.9999999999997833 -0.9999999999999981; -0.2996408478717633 -0.9999999999999997 -0.987726008425272; -0.6905731550908399 -0.9999999999999949 0.8061111028190971; -0.9999999999999928 0.731369603164709 0.26613468267035184; -0.306292759053719 -0.4490178185916204 0.9999999999999967; 0.9999999999999528 0.9177602285027656 0.7441095980576621; -0.5027644759727555 0.9999910085248079 0.9999999999999997; -0.9999999999999997 -0.6922782516917804 -0.9999999999999999]
447,4074,300,-16.077719581478263,[-0.8009186015162871 -0.999999999936138 0.8026519197962945; 0.9999999999892961 -0.6084839223035116 -0.9996111084548015; 0.9999999978221797 -0.6612499644792025 0.9999905883715051; -0.9838382170809399 -0.9999999970385244 -0.9999999990344944; -0.5633552623942271 0.6784868257419002 0.9999999990457237; 0.9999999999482748 0.9998825338333172 0.9999999998620875; 0.4163550027434117 0.5632696170498466 -0.12664883433847265; -0.9999999993979436 0.9999581996280955 0.30759595142753204; -0.9060856799646969 0.8913729225965863 -0.9999999999742766; 0.7216308827742062 -0.9999991298688253 -0.09277672022031737; -0.9929294652696589 -0.5921361183646556 0.07206450986351483; 0.9812380097755371 0.998275555220912 -0.9999999996696566]
448,9392,300,-15.370857868787263,[-0.9999999996143115 -0.9999999999999997 0.7942923918119833; -1.0 0.681503622143923 1.0; -0.16530274413624202 -0.4439385044415527 -0.04873005028477147; 0.9999999999999956 0.9999999707042432 -0.9999999999998596; 0.3861470526295524 0.9999999999999828 0.9999999999997844; 0.9229105026190032 -0.23479520140033094 -0.9999999998784501; 1.0 -1.0 0.3436846903940375; -0.8596517179634723 -0.9999999999999986 -0.9999940879838113; 0.3548015271253089 -0.8244997931187213 0.9999999999999968; -0.9999999999999655 -0.05871933074409139 -0.999999999999997; -0.8528139676117488 0.9999999999925943 -0.3938253064950426; 0.9839839056652813 0.3602096823763643 0.19015405137241373]
449,10000,300,-14.450072330687766,[1.0 0.9999955920313847 0.8331169097291805; -0.9990188961654901 -0.9999999999994976 -0.3523763207122525; 0.9750130336367537 0.999999999999247 -0.9838430464785826; 0.9591888534076499 -0.9894851653518199 0.9999999999999887; -0.9969019855619209 0.49139135566925235 0.1621611340373816; -0.14504621707535423 0.9987704302456141 0.9999999998352358; -0.5921962811553603 0.9999999999999846 -0.9999999999999964; 0.9996567848657784 -0.9999999999983634 -0.28564171824388007; -0.9999999999999994 0.9999999999997427 0.9999999876734917; -0.999999999999997 -0.7034518919053085 0.9999999999998631; 0.3918958948662301 0.02854257486005433 -0.9999981958205714; -0.9999999999999958 -0.9017776405792375 -0.9999999999999994]
450,9091,300,-15.231704804534088,[0.9999999999942945 -0.759625566642773 0.9999999999858136; 0.9999999999973825 -0.7943793865215879 -0.9999907610717103; 0.5791434057778554 -0.999997688374011 -0.055159956192290104; -0.8619730523638582 0.38096540625098513 -0.422878188723856; 0.9876123377601762 0.9999999999991405 -0.9808676708366054; 0.9716449032138516 0.9999999997241965 0.9575974432512161; -0.9887530775209326 1.0 0.9889146425424721; -0.9999999999789442 -0.9914878275153096 -0.9957638886007262; -0.9748509001481807 0.9999999999972654 -0.9999999999640796; -0.9878941936603588 -0.9999999998788018 0.9851006149565964; -0.007278650220902954 -0.9333682458048059 -0.9999965247194165; -0.7214793901475661 0.2420438847201222 0.9998226268844793]
451,10000,300,-14.182901105090853,[0.26776077548337196 0.4079418818590848 0.42762286260965143; 0.15092739949621478 0.9999999999996867 -0.9999999999998613; -0.9999999999978129 -0.9999999999936363 0.8747440844888124; -0.9999999999999847 0.9153753633138124 0.9999999999966667; 0.9916797263824408 -0.9999999999994679 -0.999999999999694; 0.9999999999972387 -0.9999999999920366 0.4558999141358356; -0.999999999999661 -0.9999999999077472 -0.9880388544448963; 0.8938458859138241 0.9999999999999997 0.9999999999992576; 0.9525979850579676 -0.9714309135936805 0.9999999999992929; -0.9999999999815804 0.988027550527185 -0.9846729963811913; 0.9842436915064362 -0.3096837937808713 -0.9999999999247079; 0.9999999999999456 0.9999999999943376 -0.9999957723370021]
452,5212,300,-14.797823390807569,[-0.633229762752966 0.999999999999999 -0.33584721424585184; -1.0 0.9999960141255433 -0.9999999999998169; -0.7517876545403708 0.41141007841653043 -0.9999999999977425; -0.9814391731473049 -0.9999999999999696 0.9322314444155488; 0.9999999999999984 0.9999999999996525 -0.791785686489281; 0.994662988490516 0.9955113286947774 0.9999999999999415; 0.905166858390202 -0.9311235408841242 0.9999999999999993; 0.9926008339568175 -0.9999999999999732 -0.999999999999994; -0.999999999999944 -0.9999999999999448 -0.984920855769181; 0.07983045336406416 0.9434512901531332 -0.9595996346101509; -0.9509479771072027 0.8299160969317729 0.9999999999999999; 0.9568003794073852 -0.6497025485234306 -0.36450324015679314]
453,9672,300,-16.003076293610935,[-0.9999999999999996 -1.0 -0.3826324346372874; -0.5934438061185696 -0.7681911998866913 -0.9999999999999978; -0.5657424075066649 -0.15345805746843433 0.184267330719085; 0.9999999999999989 -0.9999997875492692 0.9999999999999999; 0.9999999999999983 -0.9813597098310588 -0.9999999999999994; -0.9675406707048259 0.9999999999999997 -0.9999999999999986; 0.9999999999999983 0.6225651996832384 0.39996570089328515; 0.6199839629068447 -0.9836749590831061 -0.05257813464144281; -0.9999999999999999 1.0 0.86534328414146; 0.5247897295969072 0.9999999999999843 0.7880319124491268; -0.8957564885155802 -0.9999999999999999 0.9999999999999996; 0.6725290338902888 0.9999999999999996 -0.9999855614968408]
454,10000,300,-16.479390564376747,[0.7211446959681114 0.44709727301865176 0.21920526152315384; 0.9997002290267588 0.9999999999999916 -0.9999999999999999; -0.9999999999702455 0.5468319000150099 0.4829368132477338; -0.43528829608185177 0.9295667955008899 0.9999999999999999; 0.9999999999999832 -0.3997788174563003 -0.9999946400182825; 0.7784583436532224 -0.9999999999999998 -0.5381045774232275; -0.7965391944664995 -0.999999999999996 0.9803004332993626; -0.548316189670511 -0.13075780722611072 -0.9525056515375082; -0.9999999999999811 0.9999999999999741 -0.9854479040030292; 0.999881222241327 -0.9999872057574435 1.0; -0.9999999999999939 -0.9999999999999941 -0.6079426636796283; 0.9999999932362745 0.9999999999999944 0.9999999999999843]
455,10000,300,-14.891123948227706,[-1.0 0.9999999999998354 0.33142853067780337; -0.9744615982749264 -0.9999999999999348 0.9999999999999919; 0.9831857531561841 0.9717546878172008 0.9386473547907469; -0.20103364561009426 0.7646727523575799 -0.5746503223832745; 0.8623288105363469 -0.7935587169498929 -0.9904555739030078; 0.9999999999999999 -0.4234441641592284 0.9997150864337336; -0.824972616726506 -0.5359779075291251 0.22436089568185735; -0.8225463218463214 0.8490261024881702 0.9999999999998882; -0.902149868912978 0.921684297982412 -0.9999754197131973; 0.9999999999999727 0.8749901095712238 -1.0; 0.7234704827941075 -0.999999999999927 0.6706225176622846; -0.8764786355340116 -0.9999999999999992 -1.0]
456,4464,300,-14.881365067471366,[0.9999999923648463 -0.9999999999999809 0.6849972623160021; 0.999546186580045 -0.9698731943765115 -0.8965317657133239; -0.9998907913256304 -0.9999999975942814 0.9999999874890778; 0.9999999990467996 0.8170169653866327 0.9550959549499934; -0.9999999771465884 0.7321242738271398 0.9777949838615706; -0.9999950001683438 0.10832271955236356 -0.9999999748920957; -0.17412584525862018 -0.4892471650751869 0.636562712247287; 0.9108721486630325 0.693868951850609 -0.05047819324317196; 0.9691106840193613 0.7632160244291079 -0.9999999985726901; -0.9710021095092229 0.9999999960140288 -0.7656934475192803; -0.998111442291292 -0.9999999994849766 -0.7695835205276007; -0.4060947235528794 0.9999998441100677 0.9999999999840644]
457,10000,300,-14.84866079659493,[0.9999999999982457 0.9999982177292556 0.933582914589425; -0.9884830640895307 -0.9999999999995522 0.9999891708899299; -0.6811444282332703 0.928803683312781 -0.9999999999999133; 0.9878385762022046 -0.9999999999999903 0.9999999999989845; 0.9999999999999731 -0.9146275076864168 -0.6325004901643435; 0.3814206034239548 -0.4450538231255232 0.7888530681707593; 0.8483096155903054 0.9999999999999999 -0.9999999999999903; -0.7013369952749339 0.9999999999997299 0.9999999998763932; -0.46522897344779174 0.9999999999999696 0.10398102338103744; 0.4968441053277953 -0.9564634444730483 -0.9999999999956477; -0.9999999999980628 -0.9999999997555937 -0.9806169315464642; -0.9999999999918103 -0.22591511689491836 0.9999999996977225]
458,10000,300,-13.61210501278397,[0.9999999995302538 0.030874122767871683 -0.9991701254239421; 0.8335569379389814 0.08833875237182752 -0.09551595960955618; -0.9995831356189939 0.9999999999935008 0.9777377356906743; 0.0244943659299629 -0.9339803476633215 -0.9999999989250349; 0.8534893006607737 -0.14138310128608172 0.9999999999962925; 0.9999999999906208 -0.9999999994639166 0.9686048302981699; 1.0 0.9999999999809371 0.7194117685819843; -0.9999999999954386 -0.9999999999860629 -0.7725886236776233; -0.9999999998079732 0.73552627152575 -0.6579877332135612; 0.2397217558073402 0.9659617417136758 -0.9999999999990832; 0.127771833825814 -0.9999999999388958 0.829245733849977; -0.998550356515219 0.022816391932485483 0.9999999997527769]
459,7704,300,-15.039736120431755,[-0.20852761820822202 0.9997384181170849 -0.8032496396063804; 0.8738331105667374 -0.9999997055937448 -0.9999999997280417; 0.9999999962074587 -0.9561746589683345 0.6937862092188865; -0.723969394284204 0.9999999758718647 0.9999999944625382; -0.9999999975472442 -0.9999984098336296 -0.9999998632138342; 0.15688436837951217 -0.35788774767570636 0.9174672689077148; -0.9992592573738013 0.1867851974390866 0.047356812520812065; -0.9934568777782196 -0.9834761340422637 0.9999999424015368; 0.9999999964572366 0.8991192244306866 -0.9072839679590549; 0.9999994204523294 0.9999999977914548 0.991411602543116; -0.999989991091144 -0.9999998893837345 0.20728591156117263; -0.9999999988727565 0.9999992218228125 -0.8445854618114672]
460,5952,300,-15.348775979171021,[-0.9744466425460772 -0.9999999999999982 0.9999999999997093; 0.8843419363294288 -0.9906023067219232 -0.023537559893811538; 0.9999999999999997 0.9999999886057521 -0.8216615491209588; 0.9999615977919069 -0.8785229952230382 0.999999999999852; -0.9744888337475598 0.9982340469362296 0.9999999999999987; 0.9999999999999994 -0.8839482483680573 -0.9999999999999856; -0.9999999999999974 -0.8329548132886301 -0.9999999830432728; 0.9988647091428081 0.9999451430395665 0.9516040012505873; -0.5728558753971122 0.3523217547551787 -0.9999976746727505; -0.9919077070592536 0.9999999999999939 -0.7709313424264495; -0.43492246151166447 -0.9999999999999967 -0.9772465511441009; -0.9252912688671543 -0.25970606865251944 0.5511889749463745]
461,3843,300,-15.388662549308888,[0.999999999980337 -0.9988933974426368 0.9999999999068335; -0.9952597029763449 -0.9999999997960471 -0.9978057757721136; 0.9999999988967875 0.9999999996573636 0.9920287932531572; -0.12577747145462448 -0.9999999986464291 0.7546453309668087; -0.3552486129818323 0.5477786059128129 0.9996134887584087; 0.9999999996284368 -0.8080334174419289 -0.9999999997948895; -1.0 -0.29358117350195534 -0.7280159829957027; -0.9999999998950877 -0.9555585903381018 0.999999994599337; -0.999999999657456 0.9999999973015946 0.9849478886434276; 0.9642450342491922 -0.8485996559601889 -0.0589842180051532; -0.9868309434762814 0.9999999999583127 -0.9965029200117673; 0.996313215437919 0.9603567390362546 -0.9471879379111484]
462,1848,300,-16.039490449523814,[0.9962682443364529 -0.9999999975503909 -0.9984805395942269; 0.9999999964174042 0.9194241966421043 -0.9999986948427696; 0.9999999522811011 -0.9965420693587629 0.6764907471285567; -0.9711442318965774 -0.9999999773177749 -0.9275740955928048; -0.8559252106471034 -0.9999999989745715 0.9997715230070157; -0.5213371119699545 0.9999977663196373 0.999999980827363; -0.9999999782238981 0.2480164916179619 -0.9999999992115057; -0.448648543673727 0.9999999865593401 -0.7299578050860814; 0.5439643564657766 -0.4566489405239037 0.9970840920383356; 0.45770717900721425 -0.33148360688898926 -0.526601374216577; 0.9999999867313922 0.9999996460673907 0.7093656130863927; -0.9818841134945204 0.15265357562822696 0.5381882268670016]
463,6151,300,-14.865070978782136,[0.9824238436930695 -0.9476711441460716 0.11328464756444885; -0.9999999999877885 0.9993540761494893 0.9250223605650537; -0.9999999999993776 -0.9995769670432648 -0.898785217876096; 0.9720141098796136 -0.9999999999999757 -0.9999999990562236; 0.8723031710407002 -0.9982598126566165 1.0; 0.9917598206624406 0.07617936872713008 -0.7147162022627418; -1.0 -0.9360679951273466 0.8409281688611381; -0.17355398231847727 0.9986333060070064 -0.7832484834200232; 0.9999214345082175 0.9999999999999716 0.9551742434548984; -0.9999999999909733 0.8905828830765755 -0.9529336798343796; 0.04924038825979448 0.6186337532700781 0.999923447650547; 0.9999999999701564 0.999999998218902 -0.9996819864939708]
