nPsoRun,n_iter,S,fgbest,optDes
156,5179,300,1.5313495682371805,[-0.9945696494659667 -0.2728439076510701 -0.9999999997361289; 0.9999999039669067 -0.9596077474222569 0.6335723727755055; -0.9999999999962308 -0.14753187901382303 0.2800562343033878; 0.14519858288987658 -0.3955056652665175 1.0; -0.59989726916177 0.9999947984822697 0.9965063866105356; 0.08476606433396103 0.3495087196319525 -0.09199694590317574; 0.9999998830830499 0.886379062316807 0.09786419796098862; -0.6074234011051417 -0.9999999756019723 0.45216440275327524; 0.9999070177355452 0.5184266500912323 -0.9999998693064832; -0.4360060376072492 0.9999979192006261 -0.9705001992963016; 0.46210306306503895 -0.9184202606281305 -0.7259873062164411]
157,544,300,1.9767804328800196,[0.9992229533939017 0.7179340533025387 0.9985646198071735; 0.32163216419191987 -0.9894998113624197 -0.412659410615613; 0.3500984938556728 0.14970971138929723 -0.9230801546079662; -0.9953906225340756 0.9992373016107556 -0.21634388293042608; -0.4108129192568348 0.9998771316580651 0.8449011098196275; 0.2774745130471479 -0.7031292534935285 0.9999628723503362; -0.9926066460937165 -0.5543503653224322 -0.777763302552876; 0.7057672593792598 0.9997842269036726 -0.999946371955034; 0.6270956592976141 0.1786301714857224 0.15986525640698832; 0.9972029406792291 -0.9969790461359984 -0.9946986437902733; -0.9983515334042786 -0.5145898875916247 0.9761951576065112]
158,1187,300,1.6914692678241974,[0.8323764760888689 0.9999972280953087 0.3283184289777209; 0.8651117353880107 0.3752202649110444 0.9999753142205227; 0.8445803410603119 -0.5620083588219369 0.3009138601911739; -0.07926124074863038 -0.9972100308690854 -0.9999295802063269; -0.999999627400692 -0.9805741154179216 -0.6439388576185591; 0.026055229370364325 0.2698948340902649 -0.27939673507188767; -0.5903596891544272 0.5388092151258295 -0.999999386839739; -0.8058096553784951 -0.0976470552798367 0.7317101014590814; -0.920669761651192 0.9999983790353338 0.23102005109321486; -0.08423425448471532 -0.9999843918383828 0.9997522653553671; 0.9999998547638962 -0.32817613321401357 -0.9936260117893239]
159,3875,300,1.8683049802456833,[0.9567921370764435 0.9999985039630489 0.9160876127461157; 0.9999993394310377 0.9999999996724246 -0.9999999929013383; 0.5722181117483716 0.26064908317276997 -0.9326452872329205; 0.9999973652933031 -0.9999997888308139 0.9999905071589927; 0.9770359331870171 -0.9999996139591762 -0.9999973161628876; -0.4195190460427202 -0.9997225948215909 -0.02306462809243031; 0.9451867923356266 -0.10571242246142763 0.38270610455228643; -0.28749169222875154 0.907172941578079 -0.1197725432694096; -0.989219231989733 -0.7167848943995598 -0.9999992509916112; -0.2076744284753904 -0.4667351309764406 0.9999997733300523; -0.9999999424634541 0.5835253855026967 0.265287021091906]
160,2606,300,1.583066498437452,[-0.9905308723660946 -0.4833331383282228 -0.9999996776364083; -0.9999998146259587 0.3025636242063278 0.999999995984553; 0.0025377020031451705 0.9999999837300038 0.7030457521074158; -0.9566296572756338 0.8669398974077649 0.18065050934862342; 0.9999999875102031 1.0 -0.9481232573143996; 0.15621691775891539 0.3321583905327774 -0.9267091228888038; 0.9952605250162552 0.3936323671410387 0.9018701944894698; -0.601618808690455 -0.9012148168874299 0.601317698046241; 0.5630373145570601 -0.3895522960084687 -0.17910570155327135; 0.9999999542920904 -0.9999999995676793 1.0; 0.9950904613649685 -0.9999999635103428 -0.9999923128504874]
161,1385,300,1.554843977120377,[-0.9999995164887681 -0.8226558890584121 -0.7426286082359316; -0.5922917871255707 0.7146755057089249 -0.8406745480798908; 0.07030803874234617 -0.9999098965193419 -0.49884869593899245; -0.9996566830344813 0.9999702702012137 0.6451329532565717; -0.9858105309398795 -0.633682399594637 0.8772927134902002; -0.048735381246105054 -0.11990795108392348 0.24101355085792248; 0.8867860346846912 0.9998881062216272 -0.4657597391101584; 0.9999538364414187 -0.2843659948767485 -0.340001718739211; 0.4564984391872331 0.7106113159382035 0.8119448085200415; 0.7729245473609565 -0.9655163361311718 0.9997754174739258; 0.5466386807042475 -0.3717005980169335 -0.9999952247422765]
162,1609,300,1.7171790505404652,[0.9998865454366009 0.999948839370079 -0.9943223036003128; -0.4393127344081579 0.7674802995137757 0.7038946763643851; -0.9996110700603449 -0.8457426810878244 -0.09244207722898494; 0.9805219083581267 0.9999963422889443 0.9963297144965381; 0.9216364232770055 -0.999872451804892 -0.9995518784541801; -0.033608651639844146 -0.1674827663064758 -0.9903162212227676; 0.7096814276380596 0.09677605470262779 -0.2546569084705207; -0.9811517822732766 0.9976712499313845 -0.8640205494132827; -0.07199029999469615 -1.0 0.16794867445128625; -0.8387144065667796 -0.602989444889294 0.9999999560592304; 0.9999998548582105 -0.9662314033459795 0.48644070983962234]
163,2758,300,1.5616211456814382,[0.9999999867247289 0.8776709746655765 -0.98719091173659; 0.9998667835236381 0.6385557489638165 0.7752906769000248; -0.9822985214182056 0.9999995088851256 0.9999459865247866; 0.8317305384163372 -0.9338571003549174 -0.955555520893335; 0.13214742412413444 0.06171223859215806 0.20219355437682324; -0.355317851443644 -0.6940716473549711 0.9992003753059263; 0.9999999932436785 -0.9999999311370911 0.7735986314282791; -0.7314264849623691 0.031075085650599594 -0.9999999989662257; -0.9982573301336543 -0.9999576476708169 -0.352709543055607; -0.9996931393987222 -0.07624215707384994 -0.23902085993127306; -0.21566672635407536 0.9776804677074633 -0.6361531998958395]
164,3575,300,1.6465896846141628,[0.9999999997878819 -0.14553328868526588 -0.9999801137413137; 0.06423859273694839 1.0 -0.492177381836045; -0.9695194127404725 0.6782446076365418 -0.9999999910022646; 0.20425493105213086 0.4658921000164059 0.9999920750355412; 0.9999999995134525 -0.9998999477196205 0.6124347546440182; 0.026223063005237787 -0.6880394042842582 -0.5510046283094628; -0.46352893548427404 -0.7786992263862869 0.8521978331648304; -0.8886736056876952 0.9999605167758662 0.8569149899961125; -0.8293635850968516 0.13346131719719265 0.12870625310259742; 0.9996446673364359 0.4398643919934782 0.15602786823053139; -0.9999632002098162 -0.9999999037035924 -0.5686258145127752]
165,1673,300,1.769857122583632,[0.9999989840839321 0.5999047146337931 -0.5519491801522632; -0.8719004277803885 -0.9931267462641207 0.9372853749778354; 0.517807078889975 -0.24206970810441453 0.9999965247237981; 0.2847461539085886 -0.10514166148233652 0.021316406400585648; -0.11663053821171093 0.9999954376790727 -0.722907547273956; -0.9788736077243866 0.5604539733701845 0.7775671541507945; 0.9981655377992564 -0.9999993178531088 -0.04213180396871049; -0.9999995187136753 0.9314737889165472 -0.9224436943918113; -0.7156991226159695 -0.8557127953333054 -0.9593583401670058; 0.7155240604662215 0.9990423768752896 0.7302741351143084; 0.9998252928945637 -0.7004757873598871 -0.9999986287325721]
166,4238,300,1.8169161479863054,[0.9999999641018951 0.9987800499102165 -0.8442510656530124; -0.5681965651309901 -0.9126337810745487 -0.37892584953611025; 0.999998022237218 0.9987582257876304 0.9346350905335734; 0.9018411403061429 -0.36514562241179477 0.25158599563509204; 0.8667307009817853 -0.9880412246787991 -0.9999943546037463; 0.023283144311728114 0.4521942254106935 -0.5333573890895151; -0.44092333833463465 0.9999599534539845 0.4864655985037139; -0.9999999999887309 0.47324798799071205 -0.9999989784333182; -0.9999999834939536 0.2950399475895238 0.021955221031281648; -0.3903775007937265 0.08411103936957158 0.999999193463487; -0.14725109248520082 -0.9999993406847257 0.9800245229485984]
167,3870,300,1.7521425801280277,[0.9999998561470392 -0.974919488461794 -0.8226301000902171; -1.0 -0.6231368645792478 0.003000616880701374; 0.6834392460991628 0.9999950437076732 0.719369147036422; -0.999671226666609 0.38195309382820847 -0.9753252074482847; -0.7405783336850529 -0.9548732857119343 0.9999998670473365; 0.6672648520791951 0.7729280403669989 -0.9095356780255496; -0.6297726966019511 0.7648849226124765 0.6363703746405127; -0.06510684044493198 -0.8865781348660351 -0.9999999998533892; 0.6928724883804097 -0.9999999952897823 0.43005630332574335; 0.9313661076483695 0.1310115592365507 0.999928801264928; 0.15526314060574362 -0.23687126323652183 0.1656702663208643]
168,1292,300,1.5993312484264517,[0.4883428094144853 0.9998711254488282 0.999780311547548; -0.9995761696733434 -0.9996895924472423 0.9995108457303392; 0.0917828777052119 0.6169798224877541 -0.35631886958481335; -0.9666493405089585 0.9996591816023395 -0.9997195756410957; -0.24025840083968533 -0.7878463763261032 -0.9997458805971767; 0.999957463926577 0.26454034766249435 -0.9591797938852379; 0.4422763618444425 -0.9997997200123695 0.10814189794220094; -0.9996903609093456 -0.6348688407891516 -0.14944268052388504; -0.9986383982212508 0.9541102934176139 0.5532275692662914; 0.9999852525674403 -0.1080744756378981 0.7623662234043197; -0.39557744091938113 8.671779054024781e-5 0.8714317847187218]
169,3832,300,1.740593346166312,[0.9999983236805499 0.9716989292939836 -0.28742790542144697; 0.08514236052327374 0.5492885382703928 0.20620264614256484; 0.6257347304002511 0.08536866115248262 0.9999999651226881; -0.9999645313426538 0.9999907618132972 0.44013735122377595; -0.9697109825111229 0.0799492938542525 0.9338885062575628; 0.9999547912550696 -0.6204255963350992 0.16017055556647825; -0.9999976431259745 -1.0 -0.9954814097821677; 0.09328727427057223 0.9999217181827402 -0.9999997889624226; -0.27195882018411693 -0.9999992862853218 0.43119363976969854; 0.43710915222367497 -0.45743819819365794 -0.9999999816828324; -0.9833984782937336 -0.04014184005054485 -0.5441920217600107]
170,2552,300,1.7699340510773136,[-0.22564962762038557 -0.6551040432890531 0.9998335398580671; -0.9640565283321332 0.9999981010320134 -0.8650823567361348; -0.9784161313531929 -0.022110007090607533 -0.8046810480393977; -0.8504803030572455 -0.9999963674459112 0.290266688420219; 0.8064336059672302 0.8624516544775183 -0.45724380951126936; -0.9683859252131347 0.8979334470136335 0.9473173796819137; -0.05168129594357242 0.17666896760980458 0.3581257913164178; 0.9151604594361293 -0.6279737101802768 -0.9999851354722079; 0.9999499826751795 -0.4337799394346016 0.1031141500677703; -0.06392406922352573 -0.999701478354601 -0.7195166104071423; 0.9999824136847363 0.5748029830547523 0.9999787441218437]
171,6476,300,1.5925317908583216,[0.1308593072753326 0.42828250075902596 -0.5409123747088196; 0.3980916216350172 -0.9999999597572433 0.08352695688317538; -0.3482328210560813 0.06600873713183616 0.9999999986309794; -0.9999998720882192 0.9966646360854656 0.3780949404146617; -0.9539806596881443 -0.9999996259459611 0.9999856510853212; -0.28053106736017597 -0.9635503865027188 -0.9999997417784419; 0.6466332659229279 0.9999999990734002 0.6567050617496815; -0.9999989415750432 -0.43603810843411345 -0.15193696668258266; 0.9999999770959916 0.07865385737390365 -0.9999999975639235; 0.9999999923772239 -0.028789334767025495 0.6744672406282969; -0.9999741625621521 0.9999999653563508 -0.9999999631314787]
172,3556,300,1.6496821928080332,[-0.8545430634919733 0.9934799286314988 0.9026574857668027; 0.8918220246742805 0.9999999998821544 -0.0005451117422020685; 0.9048559701011728 -0.9999999112457019 -0.9731409015378605; -0.4409883161236508 -0.9999925339527271 0.96189079589752; 0.9999887480405187 0.9181490682016005 -0.9999999713031683; 0.999989549895049 -1.0 0.8304140444209761; -0.9999999935689623 0.004139903063668673 0.12635627146673964; -0.2560398037065374 0.9254128986734919 -0.9542623538582693; -0.998677400410472 -0.9547878104545738 -0.9084522254185591; 0.9815470342032633 0.23142612687852798 1.0; 0.07013872986389483 0.06797122108108429 0.2622943760882854]
173,1814,300,1.9245714556308104,[-0.4927619327590233 0.9999999413444085 0.6701026076144491; 0.9775006384420298 0.15782698487404043 0.807666021123234; 0.999999715266721 -1.0 0.300554613744033; 0.7382058514029194 0.9190142696992335 -0.29693757478413196; -0.0254158613952995 -0.7613307564519387 0.2390861855825558; -0.6143466622656036 -0.9997312033263013 -0.9999996613295122; -0.49967387480586045 0.2948617484499463 -0.24142565092843912; -0.4616093753769435 0.985691773998729 -1.0; -0.5992405059091858 0.015321141800513884 0.9999865789341877; -0.999998718825952 -0.6174176916639001 0.12163286330697183; 0.8409984296084807 -0.38767441254144586 -0.8020710378828008]
174,8057,300,1.8069536731283953,[-0.999999999999997 -0.18613928441472036 0.5696392912091777; -0.7202293911207742 0.772779500550515 -0.9008998754866064; 0.9999999995111918 0.41522687315768375 0.9999998845602245; -0.8354871308333842 -0.999999999646051 -0.4657712505067642; 0.15334897061039932 -0.5088650537151606 0.8050475324125331; 0.9999987169685647 0.9999999999996191 -0.9999999999678219; -0.1373493566272183 -0.4718870204867907 -0.9999999993406454; 0.9607448081878018 0.248183288289829 -0.4271815186193964; -0.0944974379363909 0.6904651314863167 -0.04431402720803352; -0.32444328480986506 1.0 0.996355716637837; 0.9114032569298277 -0.9999999995047646 0.3368982064694199]
175,1429,300,1.514712118738726,[0.24112429123381274 -0.11758999725624579 -0.2952421016874073; -0.6921866232745599 0.20313520826186943 -0.9965272851995308; 0.9891639940383963 0.45512864827377475 0.6323444658142231; -0.9336519447271311 -0.9999488596967722 -0.6994105924214831; -0.9999835002130592 0.6256861709076348 0.2145834450891505; 0.8713359380248289 -0.999803450950457 0.998233315136153; 0.8266956837015708 -0.9910109551223776 -0.8353546856157177; -0.16350798040043027 0.9990632906097856 0.064910380723388; 0.9200247895125659 0.9840993564627949 -0.9999098457379654; -0.6594756560736749 -0.6322579244442391 0.7268586005578164; 0.030800567944627093 0.7987696294226093 0.9999870692614565]
176,1095,300,1.6548220538492262,[-0.9999223700804935 0.3062613664804711 -0.7460333156759908; 0.9855268469663521 -0.9998476915677353 0.6132323639415621; -0.9266931849723307 -0.9239405003746628 0.9394933953249176; -0.7790259368598611 -0.8893666213469608 -0.8717184422764588; 0.9714178357635396 0.9999869628348018 0.9996671045417163; -0.5169936546562243 0.7961989283157117 0.04694959973840345; 0.9960344654992211 -0.9999584367062403 -0.9929453302539502; 0.14876002563220703 0.9999664194238573 -0.9972241254330081; 0.9999580481739241 0.6497914527302012 -0.941419068872541; 0.016469391920048596 -0.055948086247713136 1.0; 0.291725797127199 -0.27628133274917965 0.06895035033025902]
177,1482,300,1.5465498654798664,[0.1901235208837608 -0.9167684303910588 0.10797966131591397; 0.9998703369562001 0.23258267875549613 -0.47431799211741144; -0.9075044673495662 0.2888516123596136 -0.12614825502598395; 0.3964126151395275 0.9999935605064006 0.3492388979226257; -0.999901523598331 0.9999718054500967 0.9915357739726148; 0.31531487198832 -0.5729494908695117 -0.999866067382412; -0.9996189995776387 -1.0 -0.6493132687035357; 0.25858868240852156 -0.06805812671867335 0.9625018181813302; -0.5392412463495889 0.9997799511887098 -0.999874861689545; -0.707917951183078 -0.9609815176027782 0.999888632633698; 0.9999690951398248 -0.8937365170671421 0.9999946681140437]
178,8116,300,1.5442999485930926,[-0.9999999999140523 0.16100892896495805 0.9999999985397349; -0.12550560370327268 -0.9659773613590084 -0.9932666394459321; 0.8635105824120691 0.9999999999962391 0.6747042874866004; -1.0 -0.4005904289651028 -0.9999855037836063; -0.06963819770976296 -0.3704452477671205 0.10162878599181878; 0.9961829017641687 0.3435384348072035 -0.4121477158919074; -0.7359145187575665 0.7991469165179211 -0.24081843611952358; 0.9999999999999725 -0.9999999999996952 0.15182439598890302; 0.40398120606809806 0.9999999699452934 -1.0; -0.8920963100951614 -1.0 0.5350181375608557; 0.6172752841179412 0.07528269045753622 0.9999999947534906]
179,844,300,1.6070706184140833,[-0.14066248932536993 0.9998743708725952 0.9414682313465133; -0.2910960570587107 0.14558254588714842 -0.134573971292871; 0.03789613811431347 -0.6476276934439252 0.9998435127124907; -0.9998638932493852 -0.3862094774799388 -0.9098557156906266; -0.36181505122739677 0.9994432885806224 -0.8728738608904099; -0.40061327630346266 -0.9995573116469485 0.24741516631113636; -0.8515297334202434 0.3751200625007211 0.8989498492077165; 0.9999617156240596 -0.9996648775423723 -0.3270093362219714; 0.9996814235156397 0.9645842832248052 -0.9956913827107912; 0.2326489576883422 -0.5866229317962541 -0.9715834162386102; 0.8993434963339086 0.25453397768810293 0.5463045927436853]
