nPsoRun,n_iter,S,fgbest,optDes
190,1553,300,0.5132018126365399,[0.9999999999800523 0.9999999999958651; -0.1343821485259621 -0.99999999999999; -0.9999999999895222 1.0; -0.010028795165835477 0.011016665779933784; -0.0068165101657432685 0.0011087519337414408; 0.1316855856713351 0.9999999999459027; 0.9999999999691807 -0.999999999988137; 0.9999999999999967 -0.13163808100361934; -1.0 0.13447365355812346; -0.9999999999811833 -0.9999999999987494]
191,1404,300,0.5129074201991541,[0.999999999989533 -0.1082939983442294; -0.006482026445102872 0.00677601389577914; 0.999999999784911 -0.9999999999999202; -0.11049262462429192 -0.9999999999995041; -0.011636494693902917 -0.0040273084389968235; -0.9999999999991481 0.9999999999622254; 0.1071331262167144 0.9999999999862721; -0.999999999954213 -0.9999999999038144; -0.9999999999856684 0.10935424381690598; 0.9999999999974432 0.9999999999422651]
192,1263,300,0.5126091115880348,[0.007466660756476668 0.0008426154971398662; 0.9999996843849162 0.999999966537722; -0.9999999902560198 0.9999999572958361; 0.9999999053264087 -0.9999995124663492; 0.9999999741492659 0.07025046172933039; 0.07144322906445037 -0.9999996915066067; -0.9999999574676631 -0.0693045473908713; -0.06810027563702915 0.9999999838041994; -0.9999999382298622 -0.9999999732294894; 0.00991605014334271 0.002222051375095464]
193,332,300,0.5133448312651869,[-0.9999465300674598 -0.9999900607431341; 0.9999999797967448 0.9999961494109766; -0.9999867334705779 0.13687521863638163; 0.021587505214871613 0.007851526727925481; 0.9999954416013671 -0.9999998185784247; 0.9999302828864595 -0.14072689501275157; -0.13727840640055017 -0.999997670460798; -0.9998738218360468 0.9999592039981448; 0.1400932197776854 0.999969685359471; -0.0034592645719718484 -0.02528967344811425]
194,768,300,0.5129866893607361,[0.9999999973154556 0.9999998943011551; 0.015962945040880767 -0.0025180146030922045; 0.9999999789716626 -0.9999991864302418; 0.11683552964981624 1.0; 0.9999999852483824 -0.11573286556812534; -0.012959588264365033 0.010022628040788318; -0.9999990927492368 0.11705241060666642; -0.9999965979420615 0.9999982441524525; -1.0 -0.9999996042930198; -0.11603342876801936 -0.9999998977032493]
195,1664,300,0.5125473349768055,[-0.9999999993686803 0.05745798327334314; -0.9999999982810892 -0.9999999996765987; 0.9999999987276404 0.9999999998077438; 0.999999998877703 -0.9999999999092145; 0.058374371565784004 0.9999999994739863; -0.00032551683941108744 -0.014829800428220703; 0.9999999996492124 -0.05830830777354669; -0.05735094525747418 -0.9999999994453433; -0.9999999993976973 0.9999999987286233; 0.005844017238050339 0.010982722312401445]
196,1331,300,0.5124626268879251,[0.9999999998437971 0.01243217313596764; 0.012608563416636584 -0.9999999999545685; -0.999999999993547 -0.9999999998816305; -0.9999999998054528 0.999999998955995; -0.011489567779417698 0.9999999997621938; 0.013311518757449316 0.026338372081807154; 0.99999999855095 -0.9999999998884066; -0.9999999997231453 -0.011491527501159442; 0.999999999796504 0.9999999999025213; -0.0076168879913630135 -0.02171532316260288]
197,1574,300,0.5135031836686782,[1.0 -0.15301409478120534; -0.9999999999989274 0.9999999708644891; 0.9999999878603538 -1.0; -1.0 0.15182643134508866; -0.9999999996153477 -0.9999999999919897; 0.9999999999386886 0.9999999998360085; -0.15163890471119007 -1.0; 0.15324596094980833 1.0; -0.0033278154329496757 0.007912677964860625; 0.013165230587248397 -0.012377053710088216]
198,1028,300,0.5125422480957228,[-0.9999996267597676 -0.999999945817413; 0.9999997787519034 -0.04481703849395187; 0.0469918434418872 0.9999999850287836; -0.9999999921927089 0.9999998044171724; -0.04360410473957445 -0.9999997934310816; 0.9999998879845163 0.9999998481364407; -0.9999998349610804 0.04556667828736148; -0.016086596592893417 0.012259634698580485; 0.9999997867763148 -0.9999999950884362; 0.0328726529739549 -0.007389791363172679]
199,2046,300,0.5143659573803845,[-0.999999998195492 -0.9999999998824314; 0.004322394462769511 -0.00023649654417518524; -0.9999999970339597 0.9999999997397521; 0.013561424433967687 0.0067832336186974835; 0.9999999993122708 0.19118310977542477; -0.9999999999880973 -0.1892581334506109; 0.19160504099939427 -0.9999999999042866; -0.1888249268520762 0.9999999999991996; 0.9999999964767678 -0.9999999991554823; 0.99999999995136 0.9999999998427727]
200,1273,300,0.5125335093972415,[0.051974984274212495 -0.9999992698660582; 0.9999995058370289 0.9999999979069714; -0.007375867919037768 0.01111093159405053; -0.9999999990688397 0.9999999960740071; -0.049330901193626986 0.9999999383156282; 0.9999989810604458 0.05118079583471134; -0.9999999067614319 -0.9999994839181973; 0.021033544408290285 -0.00732232825338589; 0.9999999418520442 -0.9999983250993526; -0.999998776194894 -0.050228812398202496]
201,1037,300,0.5133074675878092,[-0.14069397027125152 -0.9999999973918228; -0.9999999998690229 0.13940049665339468; 0.1407566506794682 0.999999995117395; 0.9999999978151721 0.999999998003518; -1.0 0.9999999999996272; 0.008660326556648 -0.014174686034156087; 0.9999999996788835 -0.14202480383933166; -1.0 -0.9999999970127381; 0.9999999993250497 -0.9999999997921247; -0.005591033837738335 0.00048667028879134064]
202,688,300,0.5171847270880413,[-0.2596158614172317 -0.9999999452953523; -0.9999941830774114 0.2590968598508642; -1.0 -0.9999501215847072; -0.0068697583995032795 0.002919218601815437; -0.002847827204973004 -0.0031575265715851424; -0.9999909527629046 0.9999906380695952; 1.0 -0.9999501201107784; 0.9999866780220296 -0.2586550171720658; 0.9999997036983075 0.9999349908137829; 0.2581299252029144 1.0]
203,415,300,0.5127387442838066,[-0.9999220473950394 0.9999785805011627; 0.9998352147155192 -0.9999999641092422; -0.999988848117476 0.08214444323889498; -0.08393655738930927 -1.0; 0.08302734780287649 0.9999849123439843; -0.015116496177737712 0.013128848995924088; 0.9999524830590655 0.999986202252323; 0.012230816374968135 -0.026591619832255647; 0.999997519923769 -0.0846572280151581; -0.9999991939790228 -0.9999157840809721]
204,721,300,0.5134599201283181,[-0.9999999223653802 -1.0; 1.0 0.999999995323003; 0.9999999829490747 -0.1507832253996418; -1.0 0.9999995193246725; 0.002623015302797223 -0.007959178899970182; -0.15123584420661226 -0.9999999159496308; -0.010526602106295113 0.0018911975929559492; -0.9999999729314555 0.14998501722550597; 0.14956848289764538 0.9999999846381032; 0.9999993548234949 -0.9999998878256883]
205,735,300,0.5133497857636964,[-0.14312992142222197 -0.9999993319494163; 0.9999999875197643 0.9999892022445114; 0.14353113663659336 0.999999785469765; 0.013119602185809416 -0.012189039353491277; 0.9999999858785701 -0.9999999773150232; 0.9999999935435859 -0.1443475757836976; -0.9999999836983059 0.9999999804543288; -0.008791944664366782 0.0016919338098215489; -0.9999959187832583 -0.9999999494114058; -0.9999999700007025 0.14226378579870597]
206,1160,300,0.5128700494191516,[0.9999999688845335 -0.10395237611107681; 0.9999998785574739 -0.9999999983769093; -0.9999999057566535 0.10539298601973249; 0.005055032639943415 0.02022465640771051; -0.009830546251015183 -0.01338864016992703; 0.10425752537932442 0.9999996026732832; -1.0 0.9999999178721521; -0.9999997306584213 -0.9999999993200549; -0.10497180252442354 -0.9999999072885499; 0.9999999927730885 0.999999916926954]
207,1119,300,0.5130368956257092,[0.11778592717360585 1.0; 0.009579958513874554 -8.128978854730146e-5; -0.12092475979625131 -0.9999999946550141; 1.0 -0.11999549332342209; 1.0 0.9999999985603911; -0.9999999933194171 0.11871250647324805; -0.02469306225906372 -0.009336996881207716; -1.0 -0.9999999937808618; -1.0 0.9999999909428772; 1.0 -1.0]
208,1787,300,0.5124680383453442,[1.0 0.9999999999999432; -0.9999999999999815 -0.9999999999991888; -0.020241294189188075 -0.9999999999999388; -0.9999999999999951 0.999999999999946; 0.9999999999997741 -0.02357057095618161; 0.018589836318290667 -0.006567802412842163; -0.9999999999997329 0.0207439385405683; 0.9999999999975485 -0.9999999999998208; 0.0007228475830926162 -0.006956570400203466; 0.024009963380479556 0.999999999999972]
209,1296,300,0.51271982446502,[0.08595629726433791 -0.9999999362954173; -0.08605817261918823 0.9999999974463075; -0.009916623747732164 0.01530325138559866; -0.9999999982226485 -0.08671606332343157; -0.9999999994443316 -0.9999999493303434; 0.9999999958107106 0.9999999017381557; 0.9999999650502 0.0854410468833586; 0.9999999947815076 -0.9999995998938559; -0.9999999999327017 0.9999999396943859; 0.008594825324067705 -0.02172800758659714]
210,1348,300,0.5128507950787315,[-1.0 0.10428995102225791; -0.9999999999410677 -0.9999999955284169; -0.004640529390206745 0.0171528627131142; 0.9999999999714297 -0.10031283990284873; 0.9999999997955505 0.999999999591185; 0.1023190454973464 0.9999999999987006; 0.0018250038319081688 0.003251104174970572; 0.9999999995633109 -0.9999999997498815; -0.999999999709471 0.9999999999988255; -0.10228194781794514 -0.9999999999575646]
211,1611,300,0.5125293448764489,[1.0 0.056162596028898525; 0.9999999999889136 -0.9999999999987296; -1.0 -0.05506995109895556; 0.9999999999805177 0.9999999999932154; -0.055925023089863815 0.9999999999784229; -7.418458136236853e-5 0.007506006367024403; 0.055314504014579116 -0.9999999999935046; -0.999999999987993 0.9999999999999912; -0.0025515621465298454 -0.0017557724263883342; -0.9999999999999138 -0.9999999999707065]
212,1545,300,0.5151523677794438,[1.0 -0.9999999999902615; 1.0 -0.2147879751974712; 0.9999999070409571 0.9999999960011184; 0.21388924081486038 0.9999999987575626; -1.0 1.0; -1.0 -0.999999880966386; -0.21597173691902008 -0.9999999963480247; -0.01234123104077238 -0.006441628467533394; 0.0002250523401675288 0.004752649729339736; -0.999999992311968 0.21508745519119135]
213,671,300,0.5137094213078293,[-0.9999998233655211 0.16226036849063757; -0.16037410217396728 -0.9999998530996378; -0.9999998818185182 0.9999997503766322; -0.9999994702833033 -0.9999987273738309; 0.013889188233357663 -0.016235183071151783; 0.9999997113198028 0.9999999007783423; 0.0010824806719656912 0.024316027754051422; 0.9999997337605329 -1.0; 0.1633787328552863 0.999999957307795; 1.0 -0.16141999036218369]
214,925,300,0.5130532328272017,[0.9999995523073021 -0.9999984253592233; 0.021909713135671072 0.02101209254189628; -1.0 -0.11403238881939971; 0.11723363044933202 -0.9999992099725233; -0.9999978229004036 -0.999999681142427; -0.11699330564057339 0.9999982269647059; 0.9999999711330397 0.9999986525122899; 0.999998989500954 0.12014338226777546; -0.015360327163495087 0.01031753027306545; -0.9999999306175958 0.9999996663194376]
215,1880,300,0.5127906921485192,[0.9999999987038024 0.9999999788318534; -1.0 -1.0; 0.008021178277089739 -0.02170928536647462; 0.09569966356457935 1.0; -0.999999997085907 0.09417445716355512; -0.09527742732486488 -0.9999999962244027; -0.004028822980179773 0.00877346311584111; 0.9999999910731026 -0.9999999959554219; 1.0 -0.09676337868961676; -0.9999999954711294 0.9999999279323485]
216,873,300,0.5132315356585881,[0.13401292205212909 -0.9999998179171484; 0.9999999699232369 0.1319800513708667; -0.13270754738226032 1.0; -0.9999999083242769 -0.1346180166869672; -0.9999998163865256 0.9999997266811136; 0.9999999839076863 -1.0; -0.9999999357467222 -0.9999999905170814; 0.01159663464722976 0.015607912336482939; 0.9999989968580608 1.0; -0.007428083974628855 -0.030674547374205424]
217,1428,300,0.5125725056078273,[-0.9999999681417513 -0.9999999481245828; 0.9999999564846359 0.050641475897039046; -0.05273063604493812 0.9999999748659564; 0.00938074320161813 -0.011504438320178882; 0.9999999338920418 0.9999999992560036; -0.0035127766586399737 -0.01778722332541641; -0.9999997512498296 -0.0563661671956485; 0.05437964491173809 -0.9999998705883387; -1.0 1.0; 1.0 -0.9999999820087684]
218,1356,300,0.5131495554177732,[0.9999999999993413 1.0; -0.12768729448929658 -0.999999998677491; -0.9999999992273912 0.9999999999700108; 0.0108717519826684 -0.0008317065052244317; -0.9999999974854356 0.1289067348280622; 0.9999999999415717 -0.1300572988420632; 0.9999999995126263 -0.9999999999628189; 0.13126662411955697 0.9999999997038298; -0.9999999998183193 -0.9999999989094622; 0.008842708064216793 -0.001724237959964975]
219,468,300,0.512713015592599,[0.9998400739758874 1.0; -1.0 0.9999989866562811; -0.08092618796807172 0.9999902558312124; 0.9998785131102043 -0.9999909724246022; -0.9999810586812167 -0.08269278656748351; 0.9999936094315295 0.08040687542735288; -0.014866807021256874 -0.005479875751615641; 0.020146390977286713 -0.0070223025881779; -0.9999655070136884 -0.9999672101123742; 0.08218469711206428 -0.9999863924859348]
220,1108,300,0.5133795588397716,[-0.9999989319140811 -0.9999996026085157; 0.999999727524141 -0.9999998749640021; -0.14496242551922472 -0.9999999825972007; -0.9999997121618753 0.9999999364593454; 0.9999998771336035 0.9999993217462106; -0.00218517736889502 -0.008959790127376938; -0.9999995901693296 0.14567786175541075; 0.9999999030236307 -0.14555643052519998; 0.14622976867744558 0.999999979568059; 0.008720543394096855 0.01096934112954961]
221,742,300,0.5125166241739947,[1.0 -1.0; 0.9999988324109809 -0.04448599283065587; -0.9999993258087918 0.045656043006745806; -0.04513189250625754 -0.9999991416967025; -0.9999937833919749 0.9999947303117952; 0.012873367222760662 -0.01373633906029241; -0.999999064947369 -1.0; -0.013121641123034747 0.019630338078213422; 0.04516116516211966 1.0; 0.9999833162362285 0.9999999962197099]
222,752,300,0.5131979208272515,[0.9999999960011847 -0.9999996755248635; 0.9999992390377075 0.1316444645341029; -0.9999998870405772 0.9999999011092559; -0.012774104841394036 -0.007017735215551153; -0.1326521161915065 1.0; 0.13329453013794182 -0.9999999082114147; 0.999999667031891 0.9999999271010116; 0.013522049989611488 -0.007382055916995733; -0.999999666743342 -0.13428476711183165; -1.0 -0.9999988538547293]
223,1466,300,0.5124985355123348,[0.9999999999998873 0.9999999999960535; -0.04490393682025564 -0.9999999999998924; 0.011246222109336958 -0.00021233067478936858; 1.0 -0.9999999999999858; -0.011382369577132578 0.008133220663832078; 0.9999999999999959 -0.04413745089533; -0.9999999999988776 0.9999999999999972; -0.9999999999986428 0.04570941109700641; -0.9999999999984768 -0.9999999999999998; 0.044980915617440574 0.9999999999999974]
224,1840,300,0.5124999777002287,[0.9999999999959547 0.9999999999962234; -0.9999999999985505 -0.9999999999927716; -0.9999999999999514 -0.03792506459893143; 0.010509593553469594 -0.0041782015904460595; 0.9999999999997962 0.03374289306440566; -0.03436502269201888 0.9999999999934966; 0.9999999999993132 -0.9999999999992731; 0.037393117346738086 -0.999999999999888; -0.999999999996871 0.9999999999998063; 0.003556434523104971 -0.017576131703830697]
225,1717,300,0.512446878764293,[0.008853867450261996 0.999999999975571; 0.9999999999199817 -0.9999999999266472; -0.9999999999968284 0.008884434882353283; 0.999999999540453 0.9999999999999668; -1.0 -0.9999999999988136; -0.00889836908994983 -0.005030932531646266; -0.9999999999853475 0.9999999999999899; -0.011977539100353325 -0.9999999999984431; 0.9999999999932732 -0.011887777686151617; -0.006480308705729611 -0.010214983701429725]
226,796,300,0.5125570258196556,[1.0 -0.05794935638193976; 0.007827928199207808 0.015636933764236177; -0.01364858757894277 -0.013935187439117747; 0.9999999805971297 0.9999995857866297; -0.9999979450065595 0.999999986463633; -0.9999995419248207 0.058383762971868425; 1.0 -0.9999991921965803; -0.9999999791484455 -0.9999999702867866; 0.05754525578498269 0.9999999935466375; -0.058664959872429874 -0.9999999962095922]
227,891,300,0.5124871721823258,[0.041090570721990016 0.9999999978239168; 0.014996965211011131 -0.00331034645846342; 0.9999999998199752 -1.0; -0.999999998731259 0.9999999955774054; -0.039216135724101805 -1.0; -1.0 -0.9999999946652836; -0.005906680828690671 0.009161727059192574; 1.0 0.9999999999966791; -0.9999999996960269 0.04065026076305798; 0.9999999946278596 -0.03959362438344974]
228,2026,300,0.5149304952740513,[0.9999999993883688 -0.20862382410103175; 0.005855543279619919 0.010348404459068174; -0.0027183076750993697 -0.006945146478025738; -0.9999999999618481 -0.9999999848300266; -0.9999999999986102 0.2090440847804263; 0.209159966130189 0.9999999970458917; 1.0 -0.9999999978302407; -0.20847646760449898 -0.99999999999501; -0.9999999999867953 0.9999999972528244; 0.9999999647854608 0.9999999695300217]
229,1611,300,0.5138401866972298,[-0.006600272320395138 -0.0010654342433822274; 0.9999999999997227 0.16920029821684; 0.0038377695186202726 -0.005643142978427375; -0.9999999999815258 -0.9999999999999978; 0.9999999999959632 -0.9999999999966301; -1.0 0.9999999999999797; 0.16974198463974083 -0.9999999999993661; -0.9999999999997737 -0.17050250351688134; -0.16995089177832415 0.9999999999999983; 0.9999999999997735 0.9999999999983052]
